Date,Permit Number,Permit Type,Usage,Description,Address,Status
2021-01-13,210116,Express Permit,Residential Solar Array,"DIGITAL: LG Chem RESU10H back up battery with 7600Watt inverter, SolarEdge Back Up Interface and 125amp dedicated load center.Sewer Backflow Preventer Required per Nevada City Reso 2005-12.Written verification of installation and finalized City permit required to be onsite for building inspector at time of final inspection.This permit includes 2 inspections","412 NEVADA STREET, Nevada City CA 95959",Finaled
2021-01-13,210127,Express Permit,Residential Solar Array,"15.696kW ESS (48) Panels, MSP Upgrade 225A, 125A Sub, ACPV","14535 LA NORIA COURT, Grass Valley CA 95945",Void
2021-01-13,210128,Express Permit,Residential Solar Array,"DIGITAL: 1.440kW roof mount solar array added to existing system. (4) 360W modules with (2) 13.5 kWh Tesla Powerwall's, Backup Gateway and 100amp subpanelThis permit includes 2 inspections","17622 COUNTRY CIRCLE, Nevada City CA 95959",Finaled
2021-01-12,210105,Full Review,Residential Solar Array,DIGITAL: Installing (32) REC 370 module ground mount with SE11400H-US inverter and downsizing main to 175A.Includes 2 inspections.,"13921 LOMA RICA DRIVE, Grass Valley CA 95945",Finaled
2021-01-11,210098,Full Review,Residential Solar Array,"DIGITAL: Ground Mount Solar Install, 16.9kw,52 PV Modules, MPU 200A BUSS.Includes 2 inspections.","19418 CREMAROSA PLACE, Grass Valley CA 95949",Finaled
2021-01-08,210070,Express Permit,Residential Solar Array,DIGITAL: .981kW roof mount solar array added to existing system. (3) 327W modules with microinverters with (2) 13.5 kWh Tesla Powerwalls and Backup GatewayThis permit includes 2 inspections,"13368 WOODLAKE ROAD, Grass Valley CA 95949",Finaled
2021-01-08,210071,Express Permit,Residential Solar Array,DIGITAL: (2) 13.5 kWh Tesla Powerwall batteries Backup Gateway. As-Built 10kW Briggs and Stratton generator with 200amp automatic transfer switch and load sheddingThis permit includes 2 inspections,"12226 DOGWOOD ROAD, Grass Valley CA 95945",Finaled
2021-01-08,210072,Express Permit,Residential Solar Array,DIGITAL: 12.24kW roof mount solar array with (36) 340 W modules with 3800W Inverter and 7600W Inverter. Derate 200amp subpanel to 150amps. This permit includes 2 inspections,"10112 OLD BLUE ROAD, Nevada City CA 95959",Void
2021-01-07,210057,Full Review,Residential Solar Array,"Void 1/11/2021 See Permit 201196Off-Grid Solar Array (12)LGNEON2 LG335N1C-A5INVERTER:(1) RADIAN G8048A SERIESBATTERY:(1) HAWKER 24-84F-21 1056AH, 48VGENERATOR:(1) GENERAC GP 8000W","22560 LADAN LANE, Grass Valley CA 95949",Void
2021-01-07,210060,Full Review,Residential Solar Array,"Voided 1/11/21  See Permit 203180 Installing Off-grid solar groundmount (12)LGNEON2 LG335N1C-A5INVERTER:(1) RADIAN G8048A SERIESBATTERY:(1) HAWKER 24-84F-21 1056AH, 48VGENERATOR:(1) GENERAC G007171-0 10KW","13097 TURKEY POINT CIRCLE, Penn Valley CA 95946",Void
2021-01-07,210061,Full Review,Residential Solar Array,"Void 1/11/2021 See permit 201233Installing Off-grid solar ground mountMODULES:(12)LGNEON2 LG335N1C-A5INVERTER:(1) RADIAN G8048A SERIESBATTERY:(1) HAWKER 24-84F-21 1056AH, 48VGENERATOR:(1) GENERAC GP 8000W","23070 PAYAM PLACE, Grass Valley CA 95949",Void
2021-01-07,210053,Express Permit,Residential Solar Array,DIGITAL: 12.87kW roof mount solar array with (39) 325W modules with microinverters. Upgrade MSP to 200amp solar ready panelThis permit includes 2 inspections,"24827 RIDGE TOP COURT, Auburn CA 95602",Finaled
2021-01-06,210035,Express Permit,Residential Solar Array,DIGITAL: 6.864kW roof mount solar array with (20) 375W modules with microinvertersThis permit includes 2 inspections,"11545 POLARIS DRIVE, Grass Valley CA 95949",Finaled
2021-01-06,210036,Express Permit,Residential Solar Array,"DIGITAL: 4.08kW roof mount solar array with (12) 340W modules with 3800W Inverter, 13.5kWh Tesla Powerwall, Backup Gateway and 125amp subpanelThis permit includes 2 inspections","10912 DARLENE COURT, Grass Valley CA 95949",Finaled
2021-01-06,210038,Express Permit,Residential Solar Array,Roof mounted PV 8.16W and 27KWH Energy Storage System,"15781 AUBURN ROAD, Grass Valley CA 95949",Void
2021-01-06,210040,Express Permit,Residential Solar Array,"DIGITAL: 4.34kW roof mount solar array with (14) 310W modules with microinverters, 13.5kWh Tesla Powerwall and Backup Gateway. Upgrade MSP to 225amps This permit includes 2 inspections","16236 RAYLENE COURT, Grass Valley CA 95945",Void
2021-01-05,210020,Full Review,Residential Solar Array,"Digital: Install Solar Ground Mount, Install 20 Phono 400 watt Solar Panels, Install SMA 7000 sunnyboy inverter, Install Generac 22kw generatorThis permit includes up to 2 inspections. Additional inspections to be paid at current rate. Final inspection required.","15851 REDBUD PLACE, Grass Valley CA 95945",Finaled
2021-01-05,210030,Express Permit,Residential Solar Array,Roof top solar.  37 modules with micro-inverters. Replace main electrical panel.Includes 2 inspections.,"18636 LAKE FOREST DRIVE, Penn Valley CA 95946",Finaled
2020-12-31,204220,Full Review,Residential Solar Array,DIGITAL: 8.4kW roof top solar array with (24) 350W Modules with MicroinvertersThis permit includes 2 inspections,"10183 APACHE TRAIL, Nevada City CA 95959",Finaled
2020-12-30,204200,Express Permit,Residential Solar Array,DIGITAL: 10.4kW roof mount solar array with (26) 400W modules with microinverters. Derate MSP to 175ampsThis permit includes 2 inspections,"11218 LAKESHORE  SOUTH, Auburn CA 95602",Finaled
2020-12-30,204203,Express Permit,Residential Solar Array,DIGITAL: 5.78kW roof mount solar array with (17) 340W modules with microinvertersThis permit includes 2 inspections,"24601 STATE HIGHWAY 20, Nevada City CA 95959",Finaled
2020-12-30,204207,Express Permit,Residential Solar Array,"DIGITAL: (2) 13.5 kWh Tesla Powerwall's with 100amp manual transfer switch and receptacle for portable generator, 125amp subpanel and Backup Gateway. Derate MSP to 150amps. Spec sheets for transfer switch and receptacle to be onsite at time of inspectionThis permit includes 2 inspections","23554 SAINT HELENA DRIVE, Smartsville CA 95977",Finaled
2020-12-29,204196,Full Review,Residential Solar Array,DIGITAL: 14.2kW roof mount solar array with (30) 365W modules with microinvertersThis permit includes 2 inspections,"19419 WILDFLOWER DRIVE, Penn Valley CA 95946",Finaled
2020-12-29,204190,Express Permit,Residential Solar Array,"DIGITAL: 999kW roof mount solar array with (27) 370W modules with 11,400W Inverter. Derate MSP to 175ampsThis permit includes 2 inspections","15465 MACDONALD ROAD, Grass Valley CA 95949",Finaled
2020-12-28,204169,Express Permit,Residential Solar Array,"DIGITAL: 4.09kW roof mount solar array with (13) 315W modules with 3,840W Inverter, 125amp subpanel and LG CHEM RESU10 BatteryThis permit includes 2 inspections","12122 POPLAR ROAD, Auburn CA 95602",Finaled
2020-12-28,204171,Express Permit,Residential Solar Array,DIGITAL: 7.92kW roof mount solar array with (24) 330W modules with microinverters. Solar permit not to be finaled until New Residence permit 193340 has been finaledThis permit includes 2 inspections,"13546 FOREST PARK CIRCLE, Penn Valley CA 95946",Finaled
2020-12-28,204175,Express Permit,Residential Solar Array,"DIGITAL: 17.550kW roof mount solar array with (45) 325W modules with 7600W Inverter, 3800W Inverter, LC CHEM RESU Battery, Backup Interface and 125amp Subpanel. Derate MSP to 175amps. This permit includes 2 inspections","15243 LORIE DRIVE, Grass Valley CA 95949",Expired
2020-12-28,204185,Express Permit,Residential Solar Array,DIGITAL: (2) 13.5 kWh Tesla Powerwalls with Backup Gateway and 100amp subpanelThis permit includes 2 inspections,"16193 HILAIRE ROAD, Rough And Ready CA 95975",Finaled
2020-12-23,204146,Express Permit,Residential Solar Array,"DIGITAL: 8.88kW roof mount solar array with (24) 370W modules with 7,600W InverterThis permit includes 2 inspections","13424 CLANCY WAY, Grass Valley CA 95945",Finaled
2020-12-23,204151,Express Permit,Residential Solar Array,DIGITAL: 7.521kW roof mount solar array with (23) 327W modules with microinverters and 125amp subpanelThis permit includes 2 inspections,"11253 SUNSET WAY, Grass Valley CA 95949",Finaled
2020-12-22,204135,Express Permit,Residential Solar Array,"DIGITAL: 13.6kW roof mount solar array with (40) 340W modules with 7,600W Inverter, Backup Interface and LG CHEM RESU Battery. Upgrade MSP to 225amps with 200amp busThis permit includes 2 inspections","10926 HENSON WAY, Grass Valley CA 95949",Finaled
2020-12-21,204122,Full Review,Residential Solar Array,"DIGITAL: 18.2kW roof mount solar array with (57) 320W modules with 11,400W Inverter and 7,600W Inverter. Derate MSP to 125ampsThis permit includes 2 inspections","18309 ALEXANDRA WAY, Grass Valley CA 95949",Finaled
2020-12-21,204118,Express Permit,Residential Solar Array,DIGITAL: (2) 13.5kWh Tesla Powerwalls with Backup GatewayThis permit includes 2 inspections,"13268 CAPITOL DRIVE, Grass Valley CA 95945",Finaled
2020-12-21,204124,Express Permit,Residential Solar Array,DIGITAL: 5.56kW roof mount solar array with (16) 410W modules with microinverters and 125amp subpanel. Engineering for tilt leg designThis permit includes 2 inspections,"19831 ECHO BLUE DRIVE, Penn Valley CA 95946",Finaled
2020-12-16,204083,Full Review,Residential Solar Array,DIGITAL: Installation solar PV - 40 modules and 2 inverters; Backup battery installation; Main Panel Upgrade - De-rate existing 200A MB to new 175A MBIncludes 2 inspections.,"15555 WOODFIELD PLACE, Grass Valley CA 95949",Finaled
2020-12-16,204081,Express Permit,Residential Solar Array,DIGITAL: (2) 13.5 kWh Tesla Powerwalls with 125amp subpanel with interlock kit and Backup Gateway. Derate MSP to 150ampsThis permit includes 2 inspections,"13110 BYRON ROAD, Nevada City CA 95959",Finaled
2020-12-16,204086,Express Permit,Residential Solar Array,"DIGITAL: 9.45kW roof mount solar array with (30) 315W modules with 7,680W Inverter, 200amp load center and LG CHEM RESU BatteryThis permit includes 2 inspections","18609 HUMMINGBIRD DRIVE, Penn Valley CA 95946",Finaled
2020-12-15,210203,Full Review,Residential Solar Array,Digital: As built / Code case. Off grid ground mount solar array added to existing off grid gen with batts. 12 modules. 2 AG exempt storage containers. Existing 320 sf shed to be demolished.Includes 2 inspections.,"14680 CHALK BLUFF ROAD, Nevada City CA 95959",Finaled
2020-12-15,204071,Express Permit,Residential Solar Array,Installing (20) REC 365 and (1) SE 7600HD on the barn.,"12999 JONES BAR ROAD, Nevada City CA 95959",Void
2020-12-15,204073,Express Permit,Residential Solar Array,Roof mounted solar array for new home construction,"14158 WINDWHISTLE WAY, Grass Valley CA 95949",Void
2020-12-14,204051,Express Permit,Residential Solar Array,DIGITAL: 8.5kW roof mount solar array on detached shop added to existing system. (25) 340W modules with microinverters and 150amp subpanel. Derate MSP to 175ampsThis permit includes 2 inspections,"17007 COOPER ROAD, Nevada City CA 95959",Finaled
2020-12-14,204052,Express Permit,Residential Solar Array,DIGITAL: (2) 13.5kWh Tesla Powerwalls and backup gatewayThis permit includes 2 inspections,"15370 LAKEVIEW DRIVE, Grass Valley CA 95945",Finaled
2020-12-14,204056,Express Permit,Residential Solar Array,DIGITAL: 9.25kW roof mount solar array with (25) 370W modules and 7600W InverterThis permit includes 2 inspections,"11030 SUNDOWN PLACE, Grass Valley CA 95945",Finaled
2020-12-14,204057,Express Permit,Residential Solar Array,"DIGITAL: (2) 13.5 kWh Tesla Powerwalls with 100amp generation panel, 200amp subpanel, Backup Gateway and Interlock kit for portable generatorThis permit includes 2 inspections","19595 BOW VALLEY ROAD, Grass Valley CA 95945",Finaled
2020-12-11,204047,Express Permit,Residential Solar Array,Roof-mounted Solar PV System,"12278 DOBBINS DRIVE, Nevada City CA 95959",Void
2020-12-11,204048,Express Permit,Residential Solar Array,DIGITAL: 5.8kW roof mount solar array on detached barn with (16) 365W modules with 3800W InverterThis permit includes 2 inspections,"15119 MAGNOLIA ROAD, Grass Valley CA 95949",Finaled
2020-12-10,204029,Express Permit,Residential Solar Array,DIGITAL: 9.92kW roof mount solar array with (32) 320W modules with 7600W Inverter and LG CHEMRESU 10 batteryThis permit includes 2 inspections,"10530 DEVONSHIRE CIRCLE, Penn Valley CA 95946",Finaled
2020-12-10,204035,Express Permit,Residential Solar Array,DIGITAL: 3.27kW roof mount solar array with (10) 327W modules with microinverters. This permit includes 2 inspections,"16096 FAWN PATH DRIVE, Grass Valley CA 95949",Finaled
2020-12-09,204010,Full Review,Residential Solar Array,"DIGITAL: 10.2kW roof mount solar array with (30) 340W modules with 11,400W Inverter. Derate MSP to 175amp. This permit includes 2 inspections","19174 LEOPARD COURT, Grass Valley CA 95949",Finaled
2020-12-09,204020,Express Permit,Residential Solar Array,"DIGITAL: 8.16kW roof mount solar array with (24) 340W modules, 7600W Inverter, (2) 16.5kWh Tesla Powerwalls, Backup Gateway and 225amp subpanel.This permit includes 2 inspections","14434 GREENPEACE LANE, Grass Valley CA 95945",Finaled
2020-12-08,204000,Full Review,Residential Solar Array,"DIGITAL: Ground Mount Solar Install, 15.36kw System Size, 48 PV Modules, 2 Solaredge Inverters 7.6kw.Includes 2 inspections.","13656 THOROUGHBRED LOOP, Grass Valley CA 95949",Void
2020-12-07,203980,Express Permit,Residential Solar Array,DIGITAL: 10.88kW roof mount solar array with (32) 340W modules with microinverters. Solar permit not to be finaled until New Residence permit 192282 finaledThis permit includes 2 inspections,"10491 WOODS RAVINE COURT, Nevada City CA 95959",Finaled
2020-12-07,203992,Express Permit,Residential Solar Array,DIGITAL: 4.08kW roof mount solar array with (12) 340W modules with 5000W Inverter. Deferred Solar Submittal for 201549. Solar permit not to be finaled until New Residence permit 201549 is finaledThis permit includes 2 inspections.,"10634 ALTA STREET, Grass Valley CA 95945",Finaled
2020-12-07,203993,Express Permit,Residential Solar Array,DIGITAL: 3.96kW roof mount solar array with (12) 330W modules with microinvertersThis permit includes 2 inspections,"10551 MOONEY FLAT ROAD, Smartsville CA 95977",Finaled
2020-12-07,204001,Express Permit,Residential Solar Array,"DIGITAL: 7.68kW roof mount solar array with (24) 320W modules, 8kW Inverter, 200amp subpanel and 16.12kWh Fortress BatteryThis permit includes 2 inspections","14393 SUN FOREST DRIVE, Penn Valley CA 95946",Finaled
2020-12-04,203973,Full Review,Residential Solar Array,"DIGITAL: 9.61kW roof mount solar array with (31) 310W modules with 7600W Inverter, 2 Tesla Powerwalls 10Kw, 27KWH. and 125A Subpanel, 125amp subpanel and Backup Gateway. Structural upgrades to rafters for added loads. This permit includes 2 inspections","12387 SHADY CREEK DRIVE, Nevada City CA 95959",Finaled
2020-12-04,203967,Express Permit,Residential Solar Array,DIGITAL: 2.8kW roof mount solar array with (8) 350W modules with 3800W InverterThis permit includes 2 inspections,"10115 WESTHILL ROAD, Grass Valley CA 95945",Finaled
2020-12-03,203944,Full Review,Residential Solar Array,DIGITAL: 7.44kw residential ground-mount Solar PV array.Includes 2 inspections.,"16004 GREENHORN ROAD, Grass Valley CA 95945",Finaled
2020-12-03,203952,Express Permit,Residential Solar Array,"DIGITAL: 3.96kW roof mount solar array with (12) 350W modules with 7600W inverter, LG RESU10H battery and SolarEdge Backup InterfaceThis permit includes 2 inspections","11550 MYRNA DRIVE, Grass Valley CA 95945",Finaled
2020-12-03,203957,Express Permit,Residential Solar Array,"DIGITAL: 12.41kW roof mount solar array with (34) 365W modules with 11,400W Inverter. Derate MSP to 175ampsThis permit includes 2 inspections","10570 RED LANE, Smartsville CA 95977",Finaled
2020-12-02,203936,Over the Counter Permit,Residential Solar Array,3.6kW roof mount solar array added to existing 7.2kW system. (10) 360W modules with microinverters. Derate MSP to 175ampsThis permit includes 2 inspections,"10939 PEAR ORCHARD WAY, Nevada City CA 95959",Finaled
